,path,brand,model,brand-model
2143,Dataset_Y/Chevrolet/Aveo/images - 2022-03-29T012943.936.jpg,Chevrolet,Aveo,Chevrolet Aveo
2144,Dataset_Y/Chevrolet/Aveo/images - 2022-03-29T012944.157.jpg,Chevrolet,Aveo,Chevrolet Aveo
2145,Dataset_Y/Chevrolet/Aveo/images - 2022-03-29T012944.456.jpg,Chevrolet,Aveo,Chevrolet Aveo
2146,Dataset_Y/Chevrolet/Aveo/images - 2022-03-29T012944.821.jpg,Chevrolet,Aveo,Chevrolet Aveo
2147,Dataset_Y/Chevrolet/Aveo/images - 2022-03-29T012945.022.jpg,Chevrolet,Aveo,Chevrolet Aveo
2148,Dataset_Y/Chevrolet/Aveo/images - 2022-03-29T012945.536.jpg,Chevrolet,Aveo,Chevrolet Aveo
2149,Dataset_Y/Chevrolet/Aveo/images - 2022-03-29T012945.829.jpg,Chevrolet,Aveo,Chevrolet Aveo
2150,Dataset_Y/Chevrolet/Aveo/images - 2022-03-29T012946.232.jpg,Chevrolet,Aveo,Chevrolet Aveo
2151,Dataset_Y/Chevrolet/Aveo/images - 2022-03-29T012947.911.jpg,Chevrolet,Aveo,Chevrolet Aveo
2152,Dataset_Y/Chevrolet/Aveo/images - 2022-03-29T012947.998.jpg,Chevrolet,Aveo,Chevrolet Aveo
2153,Dataset_Y/Chevrolet/Aveo/images - 2022-03-29T012949.731.jpg,Chevrolet,Aveo,Chevrolet Aveo
2154,Dataset_Y/Chevrolet/Aveo/images - 2022-03-29T012950.197.jpg,Chevrolet,Aveo,Chevrolet Aveo
2155,Dataset_Y/Chevrolet/Aveo/images - 2022-03-29T012950.272.jpg,Chevrolet,Aveo,Chevrolet Aveo
2156,Dataset_Y/Chevrolet/Aveo/images - 2022-03-29T012951.230.jpg,Chevrolet,Aveo,Chevrolet Aveo
2157,Dataset_Y/Chevrolet/Aveo/images - 2022-03-29T012951.610.jpg,Chevrolet,Aveo,Chevrolet Aveo
2158,Dataset_Y/Chevrolet/Aveo/images - 2022-03-29T012952.349.jpg,Chevrolet,Aveo,Chevrolet Aveo
2159,Dataset_Y/Chevrolet/Aveo/images - 2022-03-29T012953.236.jpg,Chevrolet,Aveo,Chevrolet Aveo
2160,Dataset_Y/Chevrolet/Aveo/images - 2022-03-29T012953.544.jpg,Chevrolet,Aveo,Chevrolet Aveo
2161,Dataset_Y/Chevrolet/Aveo/images - 2022-03-29T012953.605.jpg,Chevrolet,Aveo,Chevrolet Aveo
2162,Dataset_Y/Chevrolet/Aveo/images - 2022-03-29T012953.692.jpg,Chevrolet,Aveo,Chevrolet Aveo
2163,Dataset_Y/Chevrolet/Aveo/images - 2022-03-29T012954.301.jpg,Chevrolet,Aveo,Chevrolet Aveo
2164,Dataset_Y/Chevrolet/Aveo/images - 2022-03-29T012955.206.jpg,Chevrolet,Aveo,Chevrolet Aveo
2165,Dataset_Y/Chevrolet/Aveo/images - 2022-03-29T012955.392.jpg,Chevrolet,Aveo,Chevrolet Aveo
2166,Dataset_Y/Chevrolet/Aveo/images - 2022-03-29T012956.019.jpg,Chevrolet,Aveo,Chevrolet Aveo
2167,Dataset_Y/Chevrolet/Aveo/images - 2022-03-29T012957.855.jpg,Chevrolet,Aveo,Chevrolet Aveo
2168,Dataset_Y/Chevrolet/Aveo/images - 2022-03-29T012958.018.jpg,Chevrolet,Aveo,Chevrolet Aveo
2169,Dataset_Y/Chevrolet/Aveo/images - 2022-03-29T012958.462.jpg,Chevrolet,Aveo,Chevrolet Aveo
2170,Dataset_Y/Chevrolet/Aveo/images - 2022-03-29T012958.837.jpg,Chevrolet,Aveo,Chevrolet Aveo
2171,Dataset_Y/Chevrolet/Aveo/images - 2022-03-29T013000.116.jpg,Chevrolet,Aveo,Chevrolet Aveo
2172,Dataset_Y/Chevrolet/Aveo/images - 2022-03-29T013000.335.jpg,Chevrolet,Aveo,Chevrolet Aveo
2173,Dataset_Y/Chevrolet/Aveo/images - 2022-03-29T013000.729.jpg,Chevrolet,Aveo,Chevrolet Aveo
2174,Dataset_Y/Chevrolet/Aveo/images - 2022-03-29T013002.144.jpg,Chevrolet,Aveo,Chevrolet Aveo
2175,Dataset_Y/Chevrolet/Aveo/images - 2022-03-29T013002.228.jpg,Chevrolet,Aveo,Chevrolet Aveo
2176,Dataset_Y/Chevrolet/Aveo/images - 2022-03-29T013002.905.jpg,Chevrolet,Aveo,Chevrolet Aveo
2177,Dataset_Y/Chevrolet/Aveo/images - 2022-03-29T013007.959.jpg,Chevrolet,Aveo,Chevrolet Aveo
2178,Dataset_Y/Chevrolet/Aveo/images - 2022-03-29T013008.647.jpg,Chevrolet,Aveo,Chevrolet Aveo
2179,Dataset_Y/Chevrolet/Aveo/images - 2022-03-29T013008.809.jpg,Chevrolet,Aveo,Chevrolet Aveo
2180,Dataset_Y/Chevrolet/Aveo/images - 2022-03-29T013008.880.jpg,Chevrolet,Aveo,Chevrolet Aveo
2181,Dataset_Y/Chevrolet/Aveo/images - 2022-03-29T013009.507.jpg,Chevrolet,Aveo,Chevrolet Aveo
2182,Dataset_Y/Chevrolet/Aveo/images - 2022-03-29T013009.758.jpg,Chevrolet,Aveo,Chevrolet Aveo
2183,Dataset_Y/Chevrolet/Aveo/images - 2022-03-29T013010.649.jpg,Chevrolet,Aveo,Chevrolet Aveo
2184,Dataset_Y/Chevrolet/Aveo/images - 2022-03-29T013011.411.jpg,Chevrolet,Aveo,Chevrolet Aveo
2185,Dataset_Y/Chevrolet/Aveo/images - 2022-03-29T013011.877.jpg,Chevrolet,Aveo,Chevrolet Aveo
2186,Dataset_Y/Chevrolet/Aveo/images - 2022-03-29T013012.079.jpg,Chevrolet,Aveo,Chevrolet Aveo
2187,Dataset_Y/Chevrolet/Aveo/images - 2022-03-29T013015.441.jpg,Chevrolet,Aveo,Chevrolet Aveo
2188,Dataset_Y/Chevrolet/Aveo/images - 2022-03-29T013015.541.jpg,Chevrolet,Aveo,Chevrolet Aveo
2189,Dataset_Y/Chevrolet/Aveo/indir (11).jpg,Chevrolet,Aveo,Chevrolet Aveo
2190,Dataset_Y/Chevrolet/Aveo/indir (12).jpg,Chevrolet,Aveo,Chevrolet Aveo
2191,Dataset_Y/Chevrolet/Aveo/indir (14).jpg,Chevrolet,Aveo,Chevrolet Aveo
2192,Dataset_Y/Chevrolet/Aveo/indir (15).jpg,Chevrolet,Aveo,Chevrolet Aveo
2193,Dataset_Y/Chevrolet/Aveo/indir (6).jpg,Chevrolet,Aveo,Chevrolet Aveo
2194,Dataset_Y/Chevrolet/Aveo/indir (7).jpg,Chevrolet,Aveo,Chevrolet Aveo
2195,Dataset_Y/Chevrolet/Aveo/_2203_.jpg,Chevrolet,Aveo,Chevrolet Aveo
2196,Dataset_Y/Chevrolet/Captiva/22512.jpg,Chevrolet,Captiva,Chevrolet Captiva
2197,Dataset_Y/Chevrolet/Captiva/images (25).jpg,Chevrolet,Captiva,Chevrolet Captiva
2198,Dataset_Y/Chevrolet/Captiva/images (26).jpg,Chevrolet,Captiva,Chevrolet Captiva
2199,Dataset_Y/Chevrolet/Captiva/images (37).jpg,Chevrolet,Captiva,Chevrolet Captiva
2200,Dataset_Y/Chevrolet/Captiva/images (39).jpg,Chevrolet,Captiva,Chevrolet Captiva
2201,Dataset_Y/Chevrolet/Captiva/images (41).jpg,Chevrolet,Captiva,Chevrolet Captiva
2202,Dataset_Y/Chevrolet/Captiva/images (42).jpg,Chevrolet,Captiva,Chevrolet Captiva
2203,Dataset_Y/Chevrolet/Captiva/images (44).jpg,Chevrolet,Captiva,Chevrolet Captiva
2204,Dataset_Y/Chevrolet/Captiva/images (49).jpg,Chevrolet,Captiva,Chevrolet Captiva
2205,Dataset_Y/Chevrolet/Captiva/images (55).jpg,Chevrolet,Captiva,Chevrolet Captiva
2206,Dataset_Y/Chevrolet/Captiva/images (59).jpg,Chevrolet,Captiva,Chevrolet Captiva
2207,Dataset_Y/Chevrolet/Captiva/images (60).jpg,Chevrolet,Captiva,Chevrolet Captiva
2208,Dataset_Y/Chevrolet/Captiva/images (61).jpg,Chevrolet,Captiva,Chevrolet Captiva
2209,Dataset_Y/Chevrolet/Captiva/images (62).jpg,Chevrolet,Captiva,Chevrolet Captiva
2210,Dataset_Y/Chevrolet/Captiva/images (76).jpg,Chevrolet,Captiva,Chevrolet Captiva
2211,Dataset_Y/Chevrolet/Captiva/images (79).jpg,Chevrolet,Captiva,Chevrolet Captiva
2212,Dataset_Y/Chevrolet/Captiva/images (82).jpg,Chevrolet,Captiva,Chevrolet Captiva
2213,Dataset_Y/Chevrolet/Captiva/images (85).jpg,Chevrolet,Captiva,Chevrolet Captiva
2214,Dataset_Y/Chevrolet/Captiva/images (89).jpg,Chevrolet,Captiva,Chevrolet Captiva
2215,Dataset_Y/Chevrolet/Captiva/images (95).jpg,Chevrolet,Captiva,Chevrolet Captiva
2216,Dataset_Y/Chevrolet/Captiva/images (99).jpg,Chevrolet,Captiva,Chevrolet Captiva
2217,Dataset_Y/Chevrolet/Captiva/images - 2022-03-29T153626.729.jpg,Chevrolet,Captiva,Chevrolet Captiva
2218,Dataset_Y/Chevrolet/Captiva/images - 2022-03-29T153626.787.jpg,Chevrolet,Captiva,Chevrolet Captiva
2219,Dataset_Y/Chevrolet/Captiva/images - 2022-03-29T153627.256.jpg,Chevrolet,Captiva,Chevrolet Captiva
2220,Dataset_Y/Chevrolet/Captiva/images - 2022-03-29T153627.530.jpg,Chevrolet,Captiva,Chevrolet Captiva
2221,Dataset_Y/Chevrolet/Captiva/images - 2022-03-29T153627.599.jpg,Chevrolet,Captiva,Chevrolet Captiva
2222,Dataset_Y/Chevrolet/Captiva/images - 2022-03-29T153627.713.jpg,Chevrolet,Captiva,Chevrolet Captiva
2223,Dataset_Y/Chevrolet/Captiva/images - 2022-03-29T153628.245.jpg,Chevrolet,Captiva,Chevrolet Captiva
2224,Dataset_Y/Chevrolet/Captiva/images - 2022-03-29T153628.966.jpg,Chevrolet,Captiva,Chevrolet Captiva
2225,Dataset_Y/Chevrolet/Captiva/images - 2022-03-29T153629.062.jpg,Chevrolet,Captiva,Chevrolet Captiva
2226,Dataset_Y/Chevrolet/Captiva/images - 2022-03-29T153629.247.jpg,Chevrolet,Captiva,Chevrolet Captiva
2227,Dataset_Y/Chevrolet/Captiva/images - 2022-03-29T153629.516.jpg,Chevrolet,Captiva,Chevrolet Captiva
2228,Dataset_Y/Chevrolet/Captiva/images - 2022-03-29T153629.585.jpg,Chevrolet,Captiva,Chevrolet Captiva
2229,Dataset_Y/Chevrolet/Captiva/images - 2022-03-29T153630.671.jpg,Chevrolet,Captiva,Chevrolet Captiva
2230,Dataset_Y/Chevrolet/Captiva/images - 2022-03-29T153630.865.jpg,Chevrolet,Captiva,Chevrolet Captiva
2231,Dataset_Y/Chevrolet/Captiva/images - 2022-03-29T153631.082.jpg,Chevrolet,Captiva,Chevrolet Captiva
2232,Dataset_Y/Chevrolet/Captiva/images - 2022-03-29T153631.145.jpg,Chevrolet,Captiva,Chevrolet Captiva
2233,Dataset_Y/Chevrolet/Captiva/images - 2022-03-29T153631.953.jpg,Chevrolet,Captiva,Chevrolet Captiva
2234,Dataset_Y/Chevrolet/Captiva/images - 2022-03-29T153632.506.jpg,Chevrolet,Captiva,Chevrolet Captiva
2235,Dataset_Y/Chevrolet/Captiva/images - 2022-03-29T153632.550.jpg,Chevrolet,Captiva,Chevrolet Captiva
2236,Dataset_Y/Chevrolet/Captiva/images - 2022-03-29T153633.185.jpg,Chevrolet,Captiva,Chevrolet Captiva
2237,Dataset_Y/Chevrolet/Captiva/images - 2022-03-29T153633.627.jpg,Chevrolet,Captiva,Chevrolet Captiva
2238,Dataset_Y/Chevrolet/Captiva/images - 2022-03-29T153633.914.jpg,Chevrolet,Captiva,Chevrolet Captiva
2239,Dataset_Y/Chevrolet/Captiva/images - 2022-03-29T153635.153.jpg,Chevrolet,Captiva,Chevrolet Captiva
2240,Dataset_Y/Chevrolet/Captiva/images - 2022-03-29T153636.131.jpg,Chevrolet,Captiva,Chevrolet Captiva
2241,Dataset_Y/Chevrolet/Captiva/images - 2022-03-29T153636.422.jpg,Chevrolet,Captiva,Chevrolet Captiva
2242,Dataset_Y/Chevrolet/Captiva/images - 2022-03-29T153636.619.jpg,Chevrolet,Captiva,Chevrolet Captiva
2243,Dataset_Y/Chevrolet/Captiva/images - 2022-03-29T153637.741.jpg,Chevrolet,Captiva,Chevrolet Captiva
2244,Dataset_Y/Chevrolet/Captiva/images - 2022-03-29T153637.979.jpg,Chevrolet,Captiva,Chevrolet Captiva
2245,Dataset_Y/Chevrolet/Captiva/images - 2022-03-29T153638.039.jpg,Chevrolet,Captiva,Chevrolet Captiva
2246,Dataset_Y/Chevrolet/Captiva/images - 2022-03-29T153638.583.jpg,Chevrolet,Captiva,Chevrolet Captiva
2247,Dataset_Y/Chevrolet/Captiva/images - 2022-03-29T153639.395.jpg,Chevrolet,Captiva,Chevrolet Captiva
2248,Dataset_Y/Chevrolet/Captiva/images - 2022-03-29T153639.541.jpg,Chevrolet,Captiva,Chevrolet Captiva
2249,Dataset_Y/Chevrolet/Captiva/images - 2022-03-29T153640.153.jpg,Chevrolet,Captiva,Chevrolet Captiva
2250,Dataset_Y/Chevrolet/Captiva/images - 2022-03-29T153641.182.jpg,Chevrolet,Captiva,Chevrolet Captiva
2251,Dataset_Y/Chevrolet/Captiva/images - 2022-03-29T153643.165.jpg,Chevrolet,Captiva,Chevrolet Captiva
2252,Dataset_Y/Chevrolet/Captiva/images - 2022-03-29T153643.907.jpg,Chevrolet,Captiva,Chevrolet Captiva
2253,Dataset_Y/Chevrolet/Captiva/images - 2022-03-29T153644.448.jpg,Chevrolet,Captiva,Chevrolet Captiva
2254,Dataset_Y/Chevrolet/Captiva/images - 2022-03-29T153644.534.jpg,Chevrolet,Captiva,Chevrolet Captiva
2255,Dataset_Y/Chevrolet/Captiva/images - 2022-03-29T153644.671.jpg,Chevrolet,Captiva,Chevrolet Captiva
2256,Dataset_Y/Chevrolet/Captiva/images - 2022-03-29T153646.154.jpg,Chevrolet,Captiva,Chevrolet Captiva
2257,Dataset_Y/Chevrolet/Captiva/images - 2022-03-29T153646.517.jpg,Chevrolet,Captiva,Chevrolet Captiva
2258,Dataset_Y/Chevrolet/Captiva/images - 2022-03-29T153646.665.jpg,Chevrolet,Captiva,Chevrolet Captiva
2259,Dataset_Y/Chevrolet/Captiva/images - 2022-03-29T153646.834.jpg,Chevrolet,Captiva,Chevrolet Captiva
2260,Dataset_Y/Chevrolet/Captiva/images - 2022-03-29T153646.992.jpg,Chevrolet,Captiva,Chevrolet Captiva
2261,Dataset_Y/Chevrolet/Captiva/images - 2022-03-29T153648.702.jpg,Chevrolet,Captiva,Chevrolet Captiva
2262,Dataset_Y/Chevrolet/Captiva/images - 2022-03-29T153651.273.jpg,Chevrolet,Captiva,Chevrolet Captiva
2263,Dataset_Y/Chevrolet/Captiva/images - 2022-03-29T153651.796.jpg,Chevrolet,Captiva,Chevrolet Captiva
2264,Dataset_Y/Chevrolet/Captiva/images - 2022-03-29T153652.074.jpg,Chevrolet,Captiva,Chevrolet Captiva
2265,Dataset_Y/Chevrolet/Captiva/images - 2022-03-29T153652.922.jpg,Chevrolet,Captiva,Chevrolet Captiva
2266,Dataset_Y/Chevrolet/Captiva/images - 2022-03-29T153654.581.jpg,Chevrolet,Captiva,Chevrolet Captiva
2267,Dataset_Y/Chevrolet/Captiva/images - 2022-03-29T153655.782.jpg,Chevrolet,Captiva,Chevrolet Captiva
2268,Dataset_Y/Chevrolet/Captiva/images - 2022-03-29T153700.102.jpg,Chevrolet,Captiva,Chevrolet Captiva
2269,Dataset_Y/Chevrolet/Captiva/images - 2022-03-29T153700.948.jpg,Chevrolet,Captiva,Chevrolet Captiva
2270,Dataset_Y/Chevrolet/Captiva/images - 2022-03-29T153701.517.jpg,Chevrolet,Captiva,Chevrolet Captiva
2271,Dataset_Y/Chevrolet/Captiva/images - 2022-03-29T153702.103.jpg,Chevrolet,Captiva,Chevrolet Captiva
2272,Dataset_Y/Chevrolet/Captiva/images - 2022-03-29T153702.577.jpg,Chevrolet,Captiva,Chevrolet Captiva
2273,Dataset_Y/Chevrolet/Captiva/images - 2022-04-01T142351.514.jpg,Chevrolet,Captiva,Chevrolet Captiva
2274,Dataset_Y/Chevrolet/Captiva/images - 2022-04-01T142351.668.jpg,Chevrolet,Captiva,Chevrolet Captiva
2275,Dataset_Y/Chevrolet/Captiva/images - 2022-04-01T142353.557.jpg,Chevrolet,Captiva,Chevrolet Captiva
2276,Dataset_Y/Chevrolet/Captiva/images - 2022-04-01T142353.992.jpg,Chevrolet,Captiva,Chevrolet Captiva
2277,Dataset_Y/Chevrolet/Captiva/images - 2022-04-01T142354.645.jpg,Chevrolet,Captiva,Chevrolet Captiva
2278,Dataset_Y/Chevrolet/Captiva/images - 2022-04-01T142355.080.jpg,Chevrolet,Captiva,Chevrolet Captiva
2279,Dataset_Y/Chevrolet/Captiva/images - 2022-04-01T142355.629.jpg,Chevrolet,Captiva,Chevrolet Captiva
2280,Dataset_Y/Chevrolet/Captiva/images - 2022-04-01T142355.828.jpg,Chevrolet,Captiva,Chevrolet Captiva
2281,Dataset_Y/Chevrolet/Captiva/images - 2022-04-01T142356.099.jpg,Chevrolet,Captiva,Chevrolet Captiva
2282,Dataset_Y/Chevrolet/Captiva/images - 2022-04-01T142356.208.jpg,Chevrolet,Captiva,Chevrolet Captiva
2283,Dataset_Y/Chevrolet/Captiva/images - 2022-04-01T142356.343.jpg,Chevrolet,Captiva,Chevrolet Captiva
2284,Dataset_Y/Chevrolet/Captiva/images - 2022-04-01T142356.722.jpg,Chevrolet,Captiva,Chevrolet Captiva
2285,Dataset_Y/Chevrolet/Captiva/images - 2022-04-01T142356.853.jpg,Chevrolet,Captiva,Chevrolet Captiva
2286,Dataset_Y/Chevrolet/Captiva/images - 2022-04-01T142357.008.jpg,Chevrolet,Captiva,Chevrolet Captiva
2287,Dataset_Y/Chevrolet/Captiva/images - 2022-04-01T142357.149.jpg,Chevrolet,Captiva,Chevrolet Captiva
2288,Dataset_Y/Chevrolet/Captiva/images - 2022-04-01T142357.975.jpg,Chevrolet,Captiva,Chevrolet Captiva
2289,Dataset_Y/Chevrolet/Captiva/images - 2022-04-01T142358.035.jpg,Chevrolet,Captiva,Chevrolet Captiva
2290,Dataset_Y/Chevrolet/Captiva/images - 2022-04-01T142358.200.jpg,Chevrolet,Captiva,Chevrolet Captiva
2291,Dataset_Y/Chevrolet/Captiva/images - 2022-04-01T142358.601.jpg,Chevrolet,Captiva,Chevrolet Captiva
2292,Dataset_Y/Chevrolet/Captiva/images - 2022-04-01T142400.062.jpg,Chevrolet,Captiva,Chevrolet Captiva
2293,Dataset_Y/Chevrolet/Captiva/images - 2022-04-01T142400.350.jpg,Chevrolet,Captiva,Chevrolet Captiva
2294,Dataset_Y/Chevrolet/Captiva/images - 2022-04-01T142400.668.jpg,Chevrolet,Captiva,Chevrolet Captiva
2295,Dataset_Y/Chevrolet/Captiva/images - 2022-04-01T142400.857.jpg,Chevrolet,Captiva,Chevrolet Captiva
2296,Dataset_Y/Chevrolet/Captiva/images - 2022-04-01T142401.430.jpg,Chevrolet,Captiva,Chevrolet Captiva
2297,Dataset_Y/Chevrolet/Captiva/images - 2022-04-01T142401.578.jpg,Chevrolet,Captiva,Chevrolet Captiva
2298,Dataset_Y/Chevrolet/Captiva/images - 2022-04-01T142402.167.jpg,Chevrolet,Captiva,Chevrolet Captiva
2299,Dataset_Y/Chevrolet/Captiva/images - 2022-04-01T142402.355.jpg,Chevrolet,Captiva,Chevrolet Captiva
2300,Dataset_Y/Chevrolet/Captiva/images - 2022-04-01T142402.718.jpg,Chevrolet,Captiva,Chevrolet Captiva
2301,Dataset_Y/Chevrolet/Captiva/images - 2022-04-01T142403.108.jpg,Chevrolet,Captiva,Chevrolet Captiva
2302,Dataset_Y/Chevrolet/Captiva/images - 2022-04-01T142403.371.jpg,Chevrolet,Captiva,Chevrolet Captiva
2303,Dataset_Y/Chevrolet/Captiva/images - 2022-04-01T142403.810.jpg,Chevrolet,Captiva,Chevrolet Captiva
2304,Dataset_Y/Chevrolet/Captiva/images - 2022-04-01T142403.862.jpg,Chevrolet,Captiva,Chevrolet Captiva
2305,Dataset_Y/Chevrolet/Captiva/images - 2022-04-01T142404.010.jpg,Chevrolet,Captiva,Chevrolet Captiva
2306,Dataset_Y/Chevrolet/Captiva/images - 2022-04-01T142404.096.jpg,Chevrolet,Captiva,Chevrolet Captiva
2307,Dataset_Y/Chevrolet/Captiva/images - 2022-04-01T142404.244.jpg,Chevrolet,Captiva,Chevrolet Captiva
2308,Dataset_Y/Chevrolet/Captiva/images - 2022-04-01T142405.038.jpg,Chevrolet,Captiva,Chevrolet Captiva
2309,Dataset_Y/Chevrolet/Captiva/images - 2022-04-01T142405.331.jpg,Chevrolet,Captiva,Chevrolet Captiva
2310,Dataset_Y/Chevrolet/Captiva/images - 2022-04-01T142405.955.jpg,Chevrolet,Captiva,Chevrolet Captiva
2311,Dataset_Y/Chevrolet/Captiva/images - 2022-04-01T142406.049.jpg,Chevrolet,Captiva,Chevrolet Captiva
2312,Dataset_Y/Chevrolet/Captiva/images - 2022-04-01T142406.419.jpg,Chevrolet,Captiva,Chevrolet Captiva
2313,Dataset_Y/Chevrolet/Captiva/images - 2022-04-01T142406.559.jpg,Chevrolet,Captiva,Chevrolet Captiva
2314,Dataset_Y/Chevrolet/Captiva/images - 2022-04-01T142407.695.jpg,Chevrolet,Captiva,Chevrolet Captiva
2315,Dataset_Y/Chevrolet/Captiva/images - 2022-04-01T142408.113.jpg,Chevrolet,Captiva,Chevrolet Captiva
2316,Dataset_Y/Chevrolet/Captiva/images - 2022-04-01T142408.819.jpg,Chevrolet,Captiva,Chevrolet Captiva
2317,Dataset_Y/Chevrolet/Captiva/images - 2022-04-01T142408.891.jpg,Chevrolet,Captiva,Chevrolet Captiva
2318,Dataset_Y/Chevrolet/Captiva/images - 2022-04-01T142409.035.jpg,Chevrolet,Captiva,Chevrolet Captiva
2319,Dataset_Y/Chevrolet/Captiva/images - 2022-04-01T142409.505.jpg,Chevrolet,Captiva,Chevrolet Captiva
2320,Dataset_Y/Chevrolet/Captiva/images - 2022-04-01T142410.134.jpg,Chevrolet,Captiva,Chevrolet Captiva
2321,Dataset_Y/Chevrolet/Captiva/images - 2022-04-01T142410.584.jpg,Chevrolet,Captiva,Chevrolet Captiva
2322,Dataset_Y/Chevrolet/Captiva/images - 2022-04-01T142411.362.jpg,Chevrolet,Captiva,Chevrolet Captiva
2323,Dataset_Y/Chevrolet/Captiva/images - 2022-04-01T142412.512.jpg,Chevrolet,Captiva,Chevrolet Captiva
2324,Dataset_Y/Chevrolet/Captiva/images - 2022-04-01T142413.229.jpg,Chevrolet,Captiva,Chevrolet Captiva
2325,Dataset_Y/Chevrolet/Captiva/images - 2022-04-01T142413.350.jpg,Chevrolet,Captiva,Chevrolet Captiva
2326,Dataset_Y/Chevrolet/Captiva/images - 2022-04-01T142413.517.jpg,Chevrolet,Captiva,Chevrolet Captiva
2327,Dataset_Y/Chevrolet/Captiva/images - 2022-04-01T142413.842.jpg,Chevrolet,Captiva,Chevrolet Captiva
2328,Dataset_Y/Chevrolet/Captiva/images - 2022-04-01T142414.375.jpg,Chevrolet,Captiva,Chevrolet Captiva
2329,Dataset_Y/Chevrolet/Captiva/images - 2022-04-01T142414.542.jpg,Chevrolet,Captiva,Chevrolet Captiva
2330,Dataset_Y/Chevrolet/Captiva/images - 2022-04-01T142414.626.jpg,Chevrolet,Captiva,Chevrolet Captiva
2331,Dataset_Y/Chevrolet/Captiva/images - 2022-04-01T142414.692.jpg,Chevrolet,Captiva,Chevrolet Captiva
2332,Dataset_Y/Chevrolet/Captiva/images - 2022-04-01T142414.922.jpg,Chevrolet,Captiva,Chevrolet Captiva
2333,Dataset_Y/Chevrolet/Captiva/images - 2022-04-01T142415.480.jpg,Chevrolet,Captiva,Chevrolet Captiva
2334,Dataset_Y/Chevrolet/Captiva/images - 2022-04-01T142415.798.jpg,Chevrolet,Captiva,Chevrolet Captiva
2335,Dataset_Y/Chevrolet/Captiva/images - 2022-04-01T142627.137.jpg,Chevrolet,Captiva,Chevrolet Captiva
2336,Dataset_Y/Chevrolet/Captiva/images - 2022-04-01T142627.290.jpg,Chevrolet,Captiva,Chevrolet Captiva
2337,Dataset_Y/Chevrolet/Captiva/images - 2022-04-01T142627.451.jpg,Chevrolet,Captiva,Chevrolet Captiva
2338,Dataset_Y/Chevrolet/Captiva/images - 2022-04-01T142627.603.jpg,Chevrolet,Captiva,Chevrolet Captiva
2339,Dataset_Y/Chevrolet/Captiva/images - 2022-04-01T142628.273.jpg,Chevrolet,Captiva,Chevrolet Captiva
2340,Dataset_Y/Chevrolet/Captiva/images - 2022-04-01T142628.632.jpg,Chevrolet,Captiva,Chevrolet Captiva
2341,Dataset_Y/Chevrolet/Captiva/images - 2022-04-01T142628.809.jpg,Chevrolet,Captiva,Chevrolet Captiva
2342,Dataset_Y/Chevrolet/Captiva/images - 2022-04-01T142629.129.jpg,Chevrolet,Captiva,Chevrolet Captiva
2343,Dataset_Y/Chevrolet/Captiva/images - 2022-04-01T142630.556.jpg,Chevrolet,Captiva,Chevrolet Captiva
2344,Dataset_Y/Chevrolet/Captiva/images - 2022-04-01T142630.804.jpg,Chevrolet,Captiva,Chevrolet Captiva
2345,Dataset_Y/Chevrolet/Captiva/images - 2022-04-01T142631.608.jpg,Chevrolet,Captiva,Chevrolet Captiva
2346,Dataset_Y/Chevrolet/Captiva/images - 2022-04-01T142633.339.jpg,Chevrolet,Captiva,Chevrolet Captiva
2347,Dataset_Y/Chevrolet/Captiva/images - 2022-04-01T142633.504.jpg,Chevrolet,Captiva,Chevrolet Captiva
2348,Dataset_Y/Chevrolet/Captiva/images - 2022-04-01T142634.039.jpg,Chevrolet,Captiva,Chevrolet Captiva
2349,Dataset_Y/Chevrolet/Captiva/images - 2022-04-01T142634.241.jpg,Chevrolet,Captiva,Chevrolet Captiva
2350,Dataset_Y/Chevrolet/Captiva/images - 2022-04-01T142635.004.jpg,Chevrolet,Captiva,Chevrolet Captiva
2351,Dataset_Y/Chevrolet/Captiva/images - 2022-04-01T142635.162.jpg,Chevrolet,Captiva,Chevrolet Captiva
2352,Dataset_Y/Chevrolet/Captiva/images - 2022-04-01T142635.230.jpg,Chevrolet,Captiva,Chevrolet Captiva
2353,Dataset_Y/Chevrolet/Captiva/images - 2022-04-01T142635.720.jpg,Chevrolet,Captiva,Chevrolet Captiva
2354,Dataset_Y/Chevrolet/Captiva/images - 2022-04-01T142636.075.jpg,Chevrolet,Captiva,Chevrolet Captiva
2355,Dataset_Y/Chevrolet/Captiva/images - 2022-04-01T142636.392.jpg,Chevrolet,Captiva,Chevrolet Captiva
2356,Dataset_Y/Chevrolet/Captiva/images - 2022-04-01T142636.868.jpg,Chevrolet,Captiva,Chevrolet Captiva
2357,Dataset_Y/Chevrolet/Captiva/images - 2022-04-01T142636.949.jpg,Chevrolet,Captiva,Chevrolet Captiva
2358,Dataset_Y/Chevrolet/Captiva/images - 2022-04-01T142637.023.jpg,Chevrolet,Captiva,Chevrolet Captiva
2359,Dataset_Y/Chevrolet/Captiva/images - 2022-04-01T142638.839.jpg,Chevrolet,Captiva,Chevrolet Captiva
2360,Dataset_Y/Chevrolet/Captiva/images - 2022-04-01T142639.829.jpg,Chevrolet,Captiva,Chevrolet Captiva
2361,Dataset_Y/Chevrolet/Captiva/images - 2022-04-01T142640.736.jpg,Chevrolet,Captiva,Chevrolet Captiva
